Campaign_Type,Duration,Budget,Audience_Size,Audience_Age_Group,Engagement_Rate,Conversion_Rate
Facebook,58,34.68594878477861,86232,18-24,7.665821284254241,2.1119265332120087
TikTok,21,10.914760304219865,90075,45-54,8.225493860271053,0.10929524648232164
Facebook,59,61.33103916885104,79530,55-64,9.058919288532973,2.0171774175928556
Facebook,49,56.46596404573139,33432,55-64,6.077410328910364,2.861135409332339
YouTube,12,88.9956401397768,70148,25-34,9.81102423238553,1.3841887744246535
YouTube,56,26.701042352010397,62375,18-24,7.954339085113356,1.9932504533261997
Instagram,9,91.97766402735063,87826,35-44,5.730185492541629,4.5999803370349435
TikTok,49,19.31409710829896,27277,18-24,7.641281117146657,1.0945936696664738
YouTube,37,50.93813954380038,21177,25-34,5.182025790225452,4.242002453925593
YouTube,58,66.40746212496126,15440,35-44,2.5148237789082173,3.0536040610517605
Snapchat,37,59.57064696444378,90567,45-54,7.23291811226592,0.14671026524013822
Instagram,33,15.843578804441805,37724,18-24,3.9255225870968937,3.3131007647587762
Facebook,44,29.78034221428121,76171,45-54,1.9465707103795173,4.597915892172607
Facebook,10,11.462832871626992,95239,18-24,2.4261300406587236,2.4012028293624983
YouTube,54,39.00250115841335,51413,25-34,3.984954617262572,3.147469170237925
YouTube,6,84.24699077367592,10647,25-34,4.348899366666496,4.144495213275083
Snapchat,22,30.487213516581097,53810,45-54,3.900463404969405,3.2817172799140306
Facebook,7,57.83609847183965,61165,55-64,4.1483799256513,3.376529808765437
Instagram,23,12.661595031043813,55293,45-54,6.930171970660556,1.6144173851097925
Instagram,14,15.13506327654483,52845,35-44,8.528374040287423,1.8836664199313065
Instagram,46,63.683427156030355,66250,45-54,9.541573622056845,4.862422526545505
Facebook,5,67.48215813719497,14157,25-34,4.152787257797684,0.9156484481472587
Facebook,41,78.43335435945741,77815,35-44,9.017328415507192,0.1735033807621724
Instagram,40,62.41172119087186,25820,45-54,5.988556387536509,3.9160454962062006
YouTube,41,64.03007446979618,13605,18-24,8.866075249849477,0.7450343567448885
Snapchat,45,98.59643178173481,15827,55-64,7.262934309598241,3.641371934293666
Snapchat,21,51.33123343083762,40929,25-34,2.83278769017056,3.9783087817892913
TikTok,28,13.158364789108894,56418,18-24,2.939132294582506,3.684859307307267
Snapchat,6,82.51912758667396,90746,25-34,9.226190990295045,3.149188427081396
TikTok,50,15.533226345715887,12936,45-54,8.559124949249627,0.33760139411605955
Snapchat,32,30.85160475553159,2382,25-34,7.987779103078263,3.1465299780022846
TikTok,51,17.719949027603263,74669,18-24,5.67641454816064,2.367452272529503
Snapchat,7,81.42724411247909,93299,45-54,6.854000219788264,3.8156981642236882
Facebook,10,15.663546647148877,14353,45-54,6.717481347794329,1.5645187784597152
YouTube,19,57.70580129333564,74437,18-24,7.9778385037746125,3.765004637268192
Instagram,25,92.58537603235003,59368,18-24,4.699421498380575,0.11576400564143369
Snapchat,12,45.564994671116544,31167,45-54,1.8927031843909539,3.376685387846785
Snapchat,50,26.294212174818465,47602,25-34,7.59430798522863,0.7399383720069866
YouTube,19,62.02981848838955,89240,55-64,7.466075882294157,2.2388574243989097
Snapchat,47,33.79467880010406,57087,35-44,4.569698369401751,2.610498052923268
Facebook,6,90.49076136246109,44392,25-34,4.261504569283259,4.6655940899810355
Facebook,34,35.048688399400646,78039,55-64,4.504646355181514,2.9072743220599704
YouTube,53,85.0184987799728,70343,45-54,8.997798701838764,4.532463243752323
Instagram,42,30.041148886075884,63406,18-24,5.9034111917786944,3.874755787243669
Snapchat,39,62.23700117491639,53628,25-34,3.427060984126752,3.075839844318449
TikTok,23,88.80506555504488,13750,45-54,7.375937189351788,2.737472659365298
TikTok,5,69.98875212630261,19218,18-24,5.759442043081792,2.5441422812467156
Snapchat,33,33.71918520329754,2407,25-34,8.408327303684825,0.6169274774009024
Instagram,43,64.62390777747557,98999,55-64,1.2404105055443817,0.2708310854240557
YouTube,38,52.4678675984795,96912,25-34,4.246355829329529,3.089556017079959
Snapchat,21,44.124457902314276,15048,18-24,9.600547180086485,2.7793225181525654
Instagram,7,86.0765487800867,34767,55-64,2.017501628672342,0.47767481764836095
TikTok,49,87.9237478437733,94436,25-34,8.583148704176974,3.9525571717585155
TikTok,30,87.3759502011345,7460,55-64,6.021869934795576,1.1945723284600382
Snapchat,44,96.13964577747633,94890,45-54,5.980561895275713,2.1449213101938227
YouTube,32,80.76007538133774,42174,35-44,5.062323357962182,4.151576378695777
YouTube,37,96.91695092377235,9819,18-24,9.273944364901052,3.896656170156664
YouTube,36,58.94001949419794,53285,45-54,3.4937087908352766,0.29043861504508395
YouTube,47,14.42857797117708,45965,25-34,8.170732621343028,1.2348731922248768
TikTok,54,41.60933434269563,59465,55-64,9.116998964288387,2.022445978935099
Facebook,1,22.530185985330647,52347,35-44,7.049031259606842,2.3627929534275967
TikTok,50,97.57318677645995,40722,55-64,6.860617796341572,1.4985288199209077
Instagram,16,52.747429775489856,13182,35-44,3.817514165337114,0.3891565062084703
YouTube,58,91.04433948535996,21665,45-54,8.705960298280523,2.6694256206291063
Facebook,26,45.8047762452793,70414,18-24,9.815849920696815,1.830429445253665
Instagram,36,52.7122216842958,30795,55-64,3.3061770845141836,0.4145292218958394
Snapchat,44,67.53833734373484,19987,35-44,6.5223384119106935,1.9542137583342643
Facebook,3,61.908859732845826,10787,55-64,1.5206080577478711,1.6085207991569535
Facebook,5,83.82834109689723,85944,25-34,6.100870160205398,0.15617958807629906
TikTok,43,43.20123285401669,72516,25-34,5.681039719861097,1.5526040386119726
YouTube,22,52.63439269250763,46358,45-54,1.6849916398081883,3.891886621957452
TikTok,16,19.017946112624273,20053,55-64,4.304457274645667,1.8553765211764686
Instagram,16,71.19945506980383,6314,25-34,5.891282750048322,4.648760787667949
YouTube,11,48.753367850934076,79831,35-44,4.657831445458722,1.2384369310743384
Facebook,53,84.61395935626909,78804,18-24,3.9919043525722886,3.865428867413853
Instagram,50,29.407433254667964,10589,25-34,9.272359678055015,4.764555062192053
Facebook,20,73.8789957089866,89909,45-54,3.6400279298239306,2.179640463443889
Snapchat,7,11.804902592425528,62142,25-34,9.70903581922068,2.409870802645232
Facebook,28,43.652924472444816,79915,45-54,1.9852080558027811,3.977232676128016
Instagram,46,62.46721057958676,7358,25-34,4.882815548022959,2.7515675300616027
Snapchat,20,63.77513948989037,88185,55-64,5.464012950400211,2.7676529146037487
TikTok,48,37.94321821783156,48992,45-54,4.277761832814944,3.4768109710178767
Facebook,50,74.88231325462687,38973,35-44,2.795565646796299,2.0701816392967647
Snapchat,30,79.88738770585272,79978,35-44,7.479174624469398,3.604055934057015
Snapchat,41,84.91256290042935,88315,45-54,4.822719892107109,2.6301356256970307
YouTube,25,92.97488957354213,13830,25-34,5.809266125235492,2.984802172597688
YouTube,8,53.80824583303992,74458,45-54,1.8513207850687976,2.7174381882120273
Facebook,39,70.95096327415101,19278,35-44,5.226423506739921,0.17695019269852544
Facebook,26,65.60091975725226,87712,25-34,4.1287669560156885,1.299034194665843
TikTok,45,28.42800427335746,37853,55-64,7.906136741325444,2.633346573235196
Instagram,35,83.37689732026156,80589,35-44,7.446319472217748,2.975809917491848
Snapchat,8,71.78103419429102,11512,25-34,1.8985594221779611,3.2240838739589717
Snapchat,19,85.63646570183627,63786,55-64,2.9477744770982857,0.35181992254197314
Snapchat,9,75.40572088183053,90272,35-44,3.00241704803628,1.068129346392472
Snapchat,42,95.35192811128839,70542,25-34,7.808460713642919,1.8347704808473806
Facebook,23,99.81807017267118,89705,45-54,1.4237901851311698,0.31102449311747526
Snapchat,12,45.00717765303544,60020,55-64,1.6007940376019887,4.5826396142639965
TikTok,44,21.291481209911687,44911,18-24,9.325024862453715,0.37202327663155244
YouTube,20,23.916665303171726,43833,35-44,3.813097058456597,1.7273447006947271
Instagram,15,84.82830984730106,68810,45-54,5.395516328977719,4.201842814861876
Instagram,32,81.6333741221843,24736,18-24,6.305758760816302,0.902536395531338
Snapchat,7,17.607157858911776,89767,18-24,1.3458879018441707,1.9196866075287795
Snapchat,41,92.81183135082043,40768,25-34,4.688769351231587,0.9977776162098214
Instagram,39,78.88464561310234,48201,25-34,9.299404518050059,2.39282031409321
YouTube,22,10.608973364581791,86000,25-34,5.6797635191322335,0.5504284563328283
TikTok,58,14.449434699298887,34062,55-64,1.207377981719539,2.363131526537035
TikTok,11,77.44182180504292,82534,25-34,7.687838848671834,2.4453840078622253
Instagram,42,22.78090695773063,3368,35-44,2.156891508019859,4.641531277268978
Instagram,52,96.99708598693482,7599,45-54,1.8582293078663925,4.8504958652878
YouTube,19,39.05254674739285,14235,55-64,3.4190001030298527,3.4488863623374284
Facebook,50,48.48202789103047,62689,45-54,9.062238507600993,4.609113368254855
YouTube,50,67.72745242589653,69422,25-34,9.158441918924819,4.394048891811931
TikTok,50,35.205443440432774,17936,55-64,3.4000977287270535,1.1571335405991157
Instagram,21,73.97209838401348,18304,45-54,9.07510005146623,2.2778019280024497
Instagram,45,74.27494477885679,95114,55-64,3.133279264932683,2.686754569980664
TikTok,38,49.30634112743362,98411,35-44,4.7565667665082865,3.37440484897991
YouTube,55,15.456180061961362,71110,35-44,6.902907658421752,2.1324521467731743
Snapchat,10,17.127533217252648,22868,25-34,5.536339342652429,3.683721016782329
Facebook,58,70.2124155510698,73986,25-34,3.653536727117607,3.571913078938486
TikTok,44,16.921099707223195,12174,25-34,8.94398510897684,3.9447090306324126
Instagram,4,25.32250680730457,4209,35-44,7.780378866754495,3.0361688790022927
TikTok,58,73.31132510460284,11803,45-54,4.301735876462523,2.335826255992571
Instagram,57,42.51589144105933,7273,18-24,8.025722066654543,1.8992288299995788
TikTok,4,75.0450654404681,52043,55-64,4.2628207659880015,2.2404452426334602
YouTube,56,88.62329725690195,14885,18-24,7.2320984103776125,3.867105442611699
Instagram,3,40.595803429160696,82143,55-64,9.582720323589351,2.07815341906001
Snapchat,2,85.08767083209858,18763,18-24,1.808111151598212,4.21937951372598
Instagram,24,46.75367451662901,43156,25-34,6.949753803133771,0.4592725382759505
Snapchat,32,34.88415188947289,25871,45-54,6.330638656026185,1.6819334458443473
YouTube,51,59.02147788661417,15735,25-34,2.986975131731728,0.200929324131509
Facebook,56,18.624759429229904,28122,18-24,7.146481928080677,2.578166962149217
YouTube,36,29.619660097478988,83125,35-44,5.124732367461619,1.6242512560980182
TikTok,33,26.894112671715224,9811,25-34,5.047864199293052,2.3340462885612347
Facebook,53,79.55867845710631,78149,35-44,7.927855077011007,0.1343680085061027
TikTok,44,83.24009236479735,72943,18-24,9.873056262537116,1.3429625126120965
Instagram,6,15.192302599754086,27219,45-54,3.8566225018831837,3.0181522397837575
Facebook,39,83.78443247727473,48038,35-44,6.017013647917682,2.2764957037289855
Instagram,2,23.325073719817905,40381,45-54,9.515319258939275,0.19826181903594553
YouTube,26,75.57712253868947,60573,25-34,6.064164561746326,4.943351088218688
Snapchat,42,24.45313165554077,65187,55-64,6.411984585352405,3.4147048674245455
Facebook,36,74.54397057759806,67878,18-24,1.3906104535423507,0.2765022959496232
Facebook,41,78.65453673290747,8607,18-24,4.926248828377895,4.676485243189583
Snapchat,34,15.141973630142495,14779,25-34,7.4179305923582834,4.902231176638842
Snapchat,46,20.881712537249065,43575,18-24,7.7537470810482825,0.8067475479151359
Facebook,51,76.63909581192483,94083,55-64,8.6825352179598,4.017295472195382
YouTube,16,37.10349393520657,80411,45-54,4.065879983301446,1.3276709790909247
Facebook,18,81.52658990841341,26394,25-34,3.9869033313366042,0.7097640997420094
YouTube,27,12.10731678604649,57501,18-24,3.0333397100922035,3.8354458268083262
TikTok,12,49.69421095927473,29149,45-54,5.49440106043842,1.104943206239617
TikTok,25,86.2317643035383,46540,18-24,3.2953189063028363,2.3539125440163904
Snapchat,50,53.00529107742959,1067,25-34,7.6046932090902395,1.7006458426545652
Facebook,53,97.91070811029958,50856,25-34,3.9103114050202317,0.2564403989224223
Snapchat,51,16.815873287665696,64781,55-64,6.722745686284094,3.5784870004090954
Snapchat,9,37.52658654254428,90873,35-44,5.935960396010709,3.7810754455232063
Instagram,50,65.27474800804984,86432,25-34,1.9233844669507865,4.660424610946966
TikTok,29,55.15870344911599,92066,18-24,9.656532135131181,4.161600811401705
Facebook,46,29.76478406673059,17540,45-54,3.05502887652058,0.8817957659176271
YouTube,39,86.57700100453837,50459,25-34,1.0237693679028073,1.8755089471500843
Facebook,39,80.60104196012638,46646,18-24,4.9767383136022065,2.1040466116107037
Instagram,17,49.0015571376248,22281,45-54,7.085558368358509,3.6830212643545988
TikTok,16,43.07199964277432,47111,18-24,5.314369570788402,2.8066398379395463
YouTube,44,99.79546693707435,45270,18-24,4.331170968892456,2.305756026454225
Snapchat,51,61.95675598026918,68054,25-34,7.493494977072388,1.753212313115946
Snapchat,44,19.47863165604287,40322,25-34,5.158673018114044,2.6081449580338343
Instagram,27,97.6187537782544,94690,18-24,7.820776136126787,2.770694643418621
TikTok,38,11.625812733951692,49376,35-44,1.160980919267093,3.5612609441255323
Facebook,51,55.49197550426028,9667,25-34,5.021597310684654,0.15733867506853302
Instagram,6,80.94846424378828,16981,35-44,6.916692939485066,0.7038566956166725
Snapchat,4,97.305135747322,37982,45-54,7.3681548028635016,1.3042873451887758
TikTok,49,17.20796938898021,29315,25-34,7.647793312264301,1.0949919353770006
Instagram,38,86.46553619873873,54628,25-34,5.128377991241293,2.1272687965661445
TikTok,24,12.149321007597592,38923,35-44,7.199767398383269,3.5699894898066367
Snapchat,52,18.51864915009216,44350,35-44,4.077525377088589,3.4790816788698895
TikTok,57,57.398489600697445,55887,45-54,9.043856699867417,0.6569350019012256
Facebook,43,78.59497605006318,76486,55-64,2.743938979803045,2.777454359997026
Snapchat,9,11.208568291341965,44029,25-34,7.1353828929316965,3.3625160917095167
TikTok,42,16.198863248123452,12338,45-54,6.562792349379344,1.0295849933973018
Instagram,8,45.635831798256206,55652,25-34,5.142192538401023,4.707569997444214
YouTube,34,85.44249366472341,42887,35-44,6.690986996609202,1.247865254923173
YouTube,58,42.75665037865099,31036,18-24,6.817738138115892,1.7450712569405722
Snapchat,59,91.32477408923587,95180,25-34,2.453889106341183,3.802006280611481
YouTube,12,19.345578998079453,71911,18-24,1.5964845707300461,2.7457218074319414
YouTube,49,96.35831018590166,82389,45-54,1.3474214903060635,2.9215263983205038
Facebook,55,96.43276156965207,35805,25-34,3.5617766595094498,0.33568879167658605
YouTube,54,41.34942866928873,24501,55-64,4.983422362847886,4.605880446549118
Instagram,16,33.86306352273546,99618,55-64,3.41759789581184,1.3702783506905833
YouTube,27,52.33195184708321,34190,45-54,2.236831193719024,3.6939096946869405
YouTube,31,58.47431694747021,79272,55-64,8.747770168683605,1.9109107031523294
TikTok,30,44.24521741426675,69930,55-64,8.372707800447666,1.2022799017240506
Instagram,19,14.8265905490024,72074,25-34,9.894363722345856,1.0202689753349659
Facebook,41,71.35669755976264,39556,35-44,3.2643710800998686,0.6132615014335949
Facebook,42,31.635004518498334,62408,45-54,1.5084483086596119,0.23279209283578897
Facebook,26,72.78521044446411,29259,18-24,4.1723369435127715,2.188609547900998
Instagram,33,78.49193383534408,51822,35-44,1.7961290557078293,2.0941029500259596
TikTok,9,60.672682107981984,27783,55-64,1.8944462288156796,3.782803904054796
Snapchat,33,75.75378048093646,7644,35-44,2.209505811256885,3.6186087614366214
TikTok,51,94.45573127571919,1353,45-54,4.977580156300366,3.1505903917406015
TikTok,13,93.35446437573769,80197,18-24,9.844179790338831,0.3179709798047665
Instagram,1,46.91184734274991,17327,45-54,3.282872212540002,3.7830066667778515
YouTube,25,85.07215674729191,1987,45-54,5.701126378043089,3.5730633363858955
YouTube,23,59.14309647901262,82071,35-44,5.152449244385999,4.978578909268249
Facebook,30,29.811514958047056,61300,55-64,4.479677239521151,4.004895780313123
Facebook,51,59.71127064567559,86317,35-44,9.240559423064191,0.24639319020536668
Snapchat,18,56.63624290926034,82249,35-44,4.614548551735185,2.5426579574271253
Instagram,44,55.07936325579506,7598,18-24,9.545516003182074,4.671132657455897
Instagram,57,54.53814418612425,42141,25-34,4.989880583126916,4.014341235569552
Instagram,32,29.83568560804737,70340,45-54,3.2218410186198247,4.783199574694369
Instagram,17,14.652348799482159,88154,45-54,7.967362256354811,2.507911063738306
Snapchat,24,97.83945526830625,48026,35-44,6.56341569904231,2.5779217803569034
Snapchat,35,74.56703073837477,5201,45-54,5.198289545805921,1.275075647569887
Instagram,26,39.074218815472534,57142,35-44,6.449706197748288,4.220967367889734
Instagram,26,11.275204607950712,84179,55-64,2.0159318429750517,2.656759197764723
Facebook,9,31.785875748443726,13091,35-44,7.268514541492376,2.2517888517916824
Instagram,27,92.83280801706815,97828,35-44,8.985525154987899,3.119637324069047
Snapchat,8,11.019596781953656,84168,55-64,2.6029206406015364,3.3230127813467125
YouTube,20,26.68742387729733,3965,18-24,5.720084164712677,1.6116438890470441
Facebook,37,88.12397731647869,37640,25-34,9.591616189113536,4.04758920832735
YouTube,52,80.50651092475819,2239,55-64,4.85730483848694,4.097917280163242
YouTube,26,38.370917731809655,69442,18-24,8.436649507823862,2.5205197001418855
Snapchat,36,45.3562702214573,68119,45-54,1.5116408104104893,0.9114387599191659
Snapchat,54,83.57211696572585,44551,45-54,2.122783435992715,2.360013573801123
Snapchat,14,79.51739454322217,71654,25-34,7.838584897209009,2.038537570033421
TikTok,19,33.09708468868269,89063,25-34,6.411683080892285,4.571690141026543
Snapchat,58,11.594742417643374,36015,18-24,3.3942782659209585,3.6052469161625624
Instagram,27,26.370166541190788,31609,45-54,3.7168216237942038,4.7006163923904625
TikTok,40,44.920366569240635,24573,45-54,5.089494083233745,1.4072582896796675
Facebook,52,23.65883615809769,62716,45-54,1.4747807655932097,0.15569525109992924
YouTube,51,14.277533466648437,81700,25-34,8.827130021133883,1.766155147844749
TikTok,14,19.489104912931527,92675,25-34,2.4576878537602935,3.808074653293226
Facebook,3,56.12663050781871,82031,25-34,4.629978810813802,3.432443641482496
TikTok,20,83.38810959149924,3925,25-34,7.817165713948679,4.56764763142335
Instagram,14,46.93571629213502,13900,35-44,8.997448652974931,3.225420739394558
Facebook,21,33.966679881596285,64835,55-64,7.067309963886622,3.660305631793881
Facebook,45,61.22886827196876,79475,25-34,1.4107342557945026,4.7361053565340265
Facebook,42,86.43007178508996,11588,25-34,3.711270341127073,2.3147531668714283
Facebook,48,81.08571426534922,23590,35-44,7.1336076733596405,0.4027441602594337
Instagram,5,51.30025588565325,81797,18-24,1.7110619617707847,1.712239627583518
Instagram,20,64.08080413667764,79988,45-54,7.196887878198244,3.5762710209339486
Snapchat,58,20.70573152003672,37285,25-34,4.366659898525683,4.373264753714449
Instagram,43,84.34574404126957,41203,55-64,9.093979750936006,1.7219341737691425
Snapchat,34,37.983351439239954,82908,25-34,8.058805872491813,1.071086956723277
Facebook,44,13.085449535157105,12221,35-44,9.576844855939047,0.9976236527574617
Instagram,59,56.32099847478476,98962,25-34,1.5855898352957591,1.5219809938660918
Snapchat,18,18.06147702348723,19955,25-34,5.752782725314656,1.8297122851006606
TikTok,46,15.804270364131247,18748,45-54,8.394797873213175,4.458419191533237
Snapchat,40,73.98164619180346,2046,35-44,6.4827144597116835,3.070988189854743
Facebook,2,16.600733727364876,27028,25-34,1.9916762380487134,3.606161066953476
Instagram,34,51.42562215228752,52562,18-24,7.463676671753394,2.3977290333379284
TikTok,5,84.94161197643592,76431,45-54,3.254924274474987,3.9894889556358
Instagram,47,49.03149570849484,91033,45-54,4.345935864092935,2.516238422524795
YouTube,15,73.30858841886553,36764,18-24,3.7418401238504977,1.1981194045324697
YouTube,4,33.582724948703444,44069,35-44,5.343778916654717,1.789840390144953
TikTok,13,26.111835769157274,6376,45-54,7.6493946006324185,1.2030957424696116
Instagram,51,56.62778609614013,76353,45-54,2.9198136791826648,0.44136217182720716
YouTube,9,40.375154700811876,52197,25-34,4.548475031774179,1.883827821614455
YouTube,6,12.16204730164069,78116,25-34,5.105613340230021,1.101444693182909
TikTok,58,83.03228719941741,94722,55-64,9.158451878515763,4.398828157177756
Instagram,32,32.843417979039444,3909,25-34,7.684453956673517,4.719219429378462
Snapchat,39,91.97194450450095,71957,45-54,7.743842175090246,1.1223761337194313
Instagram,21,63.86823312230762,40097,45-54,4.086081607385793,1.6686707468553688
Facebook,44,71.62503225886263,87873,25-34,2.2779596032971394,1.223697113178655
Snapchat,31,29.218969115145335,51659,18-24,1.3690965503465842,4.266572432797914
Snapchat,52,75.06802026937991,87520,25-34,6.525609544148881,0.892054015530307
Snapchat,19,26.541062069568884,35950,35-44,8.843455044998535,0.35370700652324993
YouTube,50,41.2403483176124,63633,45-54,8.519769347892543,2.6925908511018557
Instagram,6,47.20122551964455,48443,18-24,6.76188762572346,4.420953623924545
Facebook,58,53.1225847804354,3389,35-44,8.286339373891387,3.5351469365091086
TikTok,31,82.67325381683841,85757,55-64,8.814773614448978,1.2961435559589358
TikTok,16,98.8346770655172,35636,55-64,2.600833688442507,4.125468955803315
Facebook,46,81.3039519411252,5005,35-44,5.486750178439286,1.6840601529421222
Instagram,21,94.787672810743,46963,45-54,2.9885604989052448,0.8956356746820059
Facebook,39,78.38229723169039,12515,55-64,5.951245741039255,1.6601565689496909
Snapchat,51,14.219106442364055,44505,25-34,5.143523490478193,1.890916969176035
Facebook,41,50.034431676789545,41648,45-54,9.849340119344959,0.4468761278841862
YouTube,27,55.77987597984193,19673,18-24,9.658098982825804,2.5228329638166627
Snapchat,52,13.254090037102717,48511,18-24,1.5729014850239889,1.812444635843941
Facebook,51,35.5241777612606,36516,25-34,8.584800345427983,0.9070788086666571
TikTok,50,49.167577233327094,54759,45-54,1.5333776966609396,4.07656689761306
Instagram,32,15.503214487803579,40319,18-24,6.802634160647084,0.1002565384079313
Instagram,5,34.97663298492305,8915,45-54,1.7741550072374384,3.6969948064889513
Snapchat,53,35.99687984125804,15646,55-64,2.747334003045767,4.168570183335268
Facebook,19,87.0607702130928,55425,45-54,2.9641182030152295,3.7769176304600456
TikTok,21,52.903764668742504,29869,55-64,8.14230190560636,0.17166738425816674
Facebook,49,25.930894634734,46602,18-24,3.3246514333734876,4.620587805934573
Snapchat,30,38.489378741908794,46114,25-34,2.9073370499554017,4.6912912178753
TikTok,31,22.869051775875363,81318,18-24,6.1197203779307605,1.7757889693264621
Facebook,13,14.071511316998144,18602,18-24,4.647448119263897,3.37671746851774
Instagram,28,36.80963848678287,6333,18-24,9.976332283256125,4.580606159526545
TikTok,22,67.90058108271711,33220,45-54,1.8348086291154655,4.307797878282811
YouTube,51,68.34766762938021,86219,55-64,6.1366943170134265,3.5409511530215174
TikTok,17,32.669483914917464,31573,25-34,1.550292300212941,0.9427459827287267
Facebook,51,34.104578112854526,79534,35-44,2.687779107347816,0.9372076281588405
TikTok,51,74.56918286230375,73644,18-24,5.187231171214997,3.681611144592429
YouTube,10,31.430029280431643,25126,18-24,5.991592920055223,1.6561301641357744
Instagram,12,35.373572212006216,36629,35-44,4.839276619758452,1.5123177705414452
TikTok,39,16.56465714301595,54922,45-54,9.913902391209707,2.758352512216483
TikTok,37,66.10231163739493,13461,55-64,3.8559673854152834,2.3786217306520108
Snapchat,44,19.318146929426007,28220,35-44,6.077262556379408,0.2279661500726425
Facebook,55,85.53509931353061,50257,35-44,6.279436696663906,0.3441305076515605
Facebook,24,42.17224790188302,84377,18-24,2.12304204945241,2.28281785396707
Facebook,3,97.10579151779851,59510,18-24,4.8404843427006465,0.9640393774473337
Snapchat,10,52.957157463258085,85234,18-24,3.5795593927812392,4.612488662545913
Facebook,26,81.01048570138603,16633,45-54,5.956637896856474,0.16633335709916916
YouTube,41,90.06819253222783,88192,25-34,2.108837689894921,3.428642665708824
Snapchat,41,21.53160890146971,21335,55-64,1.4985129958176913,3.9322977341294196
Facebook,30,55.86551881542307,83880,55-64,9.109992834428454,1.5554158527857522
Instagram,30,53.21671553350118,16365,35-44,9.886405142218287,4.918295769551858
Facebook,46,30.230248257089983,43772,18-24,7.071750569256944,4.487073108163385
Facebook,26,26.294808986659284,3800,55-64,7.980788784837828,2.2880990553047584
Snapchat,43,55.03970114159973,31087,55-64,7.363858465555943,4.6995989371957965
TikTok,8,27.57418777169168,76730,25-34,7.053626310958731,2.716379868838505
Snapchat,58,57.423012135699274,6813,35-44,6.012753877945316,1.197279668473669
Facebook,58,19.389586502957357,14697,18-24,3.60069805848593,4.346345142521111
TikTok,39,10.497861229323096,42532,18-24,6.343384266075444,3.0818639736044555
Instagram,37,53.42451417919098,63031,55-64,1.528739265530929,2.17801814002016
Instagram,7,10.886661327347992,82329,25-34,2.7420961036979232,3.0366573851012317
Facebook,18,84.08372442878,8798,35-44,7.112549364960558,1.9080727835266775
Facebook,46,75.28773956639577,68231,35-44,7.293281334821066,2.268395464397088
Instagram,59,28.849459492657534,8996,25-34,1.615464468739194,0.81049638840597
Instagram,12,34.89960238538542,31516,18-24,6.061740112780147,3.0026880132975484
TikTok,51,19.19842800096918,25948,45-54,5.332741517257338,1.2107542979194807
Instagram,11,80.93734028238595,78878,25-34,3.401013936766191,4.111463664862493
YouTube,51,32.355639516217025,4912,25-34,4.049668845156798,3.0531784134249906
TikTok,42,48.43377882130282,34908,18-24,3.1333771888626334,2.8948405958220342
TikTok,12,64.08692991748578,67374,35-44,6.359748469829665,1.6632733537245379
Instagram,16,82.51996770773606,70477,18-24,4.750553288675583,3.179925409725174
YouTube,18,54.037378211671886,26156,25-34,3.4661345721292784,4.814591414143015
Instagram,45,75.63894666862507,80572,55-64,6.595780695686901,1.3796710288048333
Facebook,24,92.2828055863451,85870,35-44,3.406538009855542,0.4908011879395112
Instagram,34,51.9623919466433,93588,35-44,1.4409822092869136,3.980038560336275
Snapchat,10,99.9491978414763,32309,55-64,2.03827943346434,4.232796822427476
TikTok,9,29.182409474470816,54926,35-44,3.396149252585646,4.418236802130578
TikTok,21,39.65716626386608,33177,45-54,5.747238558301897,4.632629254328975
Snapchat,48,86.48145946703073,78512,45-54,1.9529048960659452,1.643375331694364
Snapchat,45,48.60541384477709,33903,18-24,5.531392836922361,0.14974815686421747
Snapchat,14,31.98116041175199,78975,25-34,6.769155768495386,3.021442955977567
Facebook,44,31.434739436417917,7003,35-44,7.785549503120446,0.7961565207693369
TikTok,23,55.5652290029025,5248,45-54,4.859813592549573,0.3668748996641952
Snapchat,59,68.98777927849595,2522,55-64,3.8227250782513806,4.926486440419284
Facebook,48,14.338224727665189,29076,55-64,8.286048780567569,4.9817168056634795
TikTok,54,99.04850229601992,40290,35-44,8.537749538345047,4.8007159822509635
Facebook,32,19.261380987127076,55317,35-44,5.690654564444513,4.854722758142053
Facebook,39,36.31735394106498,52114,25-34,3.9299119448262827,0.13279339263153545
Instagram,9,91.93537565108193,23257,35-44,2.370421471989837,1.0511467453914407
Facebook,40,25.255448394631664,92636,35-44,6.606283058555482,2.3007141417679
TikTok,15,12.023317734171997,77204,55-64,3.005096253007243,2.534363342434483
Instagram,8,87.17589668785776,62331,45-54,8.951673800438158,0.6455544458978306
Instagram,19,57.54075519038928,91110,45-54,1.4096813372110688,3.499609725689238
Snapchat,30,97.54605211142399,33158,18-24,4.189304427612788,2.3607581724386004
Instagram,10,35.71496413540242,61897,18-24,8.73593728198804,2.0464219893759656
Facebook,3,58.88835684245081,46041,55-64,1.8411616367172599,3.707122177141624
TikTok,23,13.07675324481293,65433,25-34,7.701030901371623,1.6614315476447625
YouTube,27,14.031859929832631,47870,35-44,6.484727611943438,0.2320118631686531
Snapchat,19,49.93390814017464,70908,55-64,1.561671308236246,3.4528752752331893
YouTube,9,19.151738379060692,17968,55-64,4.171523454573959,4.607413933617608
Instagram,21,68.82417270589784,53477,25-34,9.347617183009566,3.2029085224056075
YouTube,1,77.58729447424136,7751,18-24,2.417575549518369,1.991246415565281
